relevamiento,variable,unidad,periodo_tipo,periodo_raw,fecha_objetivo,horizonte_meses,referencia,bloque,variable_mapeada,hoja,mediana,promedio,desvio,max,min,p90,p75,p25,p10,n
2026-03,IPC_NUCLEO_NAC,var. % i.a.,anio,2026,2026-12-31,9,var. % i.a.; dic-26,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,29.81683067285206,28.95754480245038,3.253130783427019,35.0,23.7,33.06,31.12646525927062,26.18817692663803,24.925,38.0
2026-03,IPC_NUCLEO_NAC,var. % i.a.,prox_12m,próx. 12 meses,2027-03-31,12,var. % i.a.; mar-27,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,23.6,23.88263961109234,4.061283545069146,32.38005840389921,17.5,29.28137338515293,26.375,20.80830193347187,18.82988974766267,35.0
2026-03,IPC_NUCLEO_NAC,var. % i.a.,anio,2027,2027-12-31,21,var. % i.a.; dic-27,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,19.15,17.95401945549276,4.97832080273503,27.0,3.6,23.2,21.025,14.6675,12.30607857129329,36.0
2026-03,IPC_NUCLEO_NAC,var. % i.a.,prox_24m,próx. 24 meses,2028-03-31,24,var. % i.a.; mar-28,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,17.22029207382685,16.41716855058867,5.280796769330519,30.84347738135271,2.2,21.96,19.0,13.84614584526742,9.95905771309748,33.0
2026-03,IPC_NUCLEO_NAC,var. % i.a.,anio,2028,2028-12-31,33,var. % i.a.; dic-28,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,12.2,12.13332791235187,4.615551364783911,24.22769134653116,1.8,16.4,14.0,9.8,7.364313776745099,29.0
2026-03,PIB,var. % trim. s.e.,trim,Trim. I-26,2026-03-31,0,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,1.290491180436337,1.223523486020155,0.4673976613786904,2.271484024092052,0.2,1.784309194955721,1.585387299076801,0.8,0.696,37.0
2026-03,PIB,var. % trim. s.e.,trim,Trim. II-26,2026-06-30,3,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,0.8,0.778633572249193,0.4736298673956195,2.2,-0.28,1.3,1.002797734563043,0.5,0.2733910947752725,37.0
2026-03,PIB,var. % trim. s.e.,trim,Trim. III-26,2026-09-30,6,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,0.7017685671775187,0.670226399025417,0.398438606054551,1.305306133169726,-0.5091597138141113,1.04,0.91,0.4064367404433389,0.22,37.0
2026-03,PIB,var. % prom. anual,anio,2026,2026-12-31,9,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,3.3,3.237296301256061,0.6629388619744869,4.3,1.11,4.064,3.7,2.9,2.706560739196727,43.0
2026-03,PIB,var. % prom. anual,anio,2027,2027-12-31,21,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,3.1,3.121142665924007,0.6805713675423591,4.5,1.698547402673012,3.838297765866993,3.7,2.685656229951951,2.0,40.0
2026-03,PIB,var. % prom. anual,anio,2028,2028-12-31,33,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,3.05,3.125791722290127,0.7743526756534751,5.0,0.5,3.98,3.512726838573783,2.798823454092963,2.41,32.0
2026-03,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2026,2026-12-31,9,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,16000.0,15661.11228393562,2337.594735785749,21056.0,9000.0,17968.0296,16861.58611150815,14874.0,11927.0,39.0
2026-03,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2027,2027-12-31,21,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,19950.0,18779.39801059278,3617.865880949456,23064.0,5000.0,22291.82422803006,20718.75,17583.0,14746.6,34.0
2026-03,TASA_TAMAR,TNA; %,mes,2026-04-30 00:00:00,2026-04-30,1,TNA; %,Tasa de interés (TAMAR),True,Cuadros de resultados,26.8,27.34941001296308,2.138073578521924,35.0,24.09,29.99144243493604,28.3902993233138,26.0,25.80007638888889,42.0
2026-03,TASA_TAMAR,TNA; %,mes,2026-05-31 00:00:00,2026-05-31,2,TNA; %,Tasa de interés (TAMAR),True,Cuadros de resultados,26.0,26.55279746010764,2.245894066244854,32.0,20.8,29.8579445044749,28.0,25.1175,24.04,42.0
2026-03,TASA_TAMAR,TNA; %,mes,2026-06-30 00:00:00,2026-06-30,3,TNA; %,Tasa de interés (TAMAR),True,Cuadros de resultados,25.75,25.89934695158999,2.190912069703372,30.0,20.8,28.84144684605205,27.375,24.3275,23.02,42.0
2026-03,TASA_TAMAR,TNA; %,mes,2026-07-31 00:00:00,2026-07-31,4,TNA; %,Tasa de interés (TAMAR),True,Cuadros de resultados,25.9,25.61408595492194,2.404481132592318,31.24633352599115,19.5,28.83244684605205,27.0,24.0125,22.93307291666667,42.0
2026-03,TASA_TAMAR,TNA; %,mes,2026-08-31 00:00:00,2026-08-31,5,TNA; %,Tasa de interés (TAMAR),True,Cuadros de resultados,25.055,25.06279012255709,3.187224539324574,32.02204231375232,16.2,28.6,27.1309236357111,23.15,21.06431365740741,42.0
2026-03,TASA_TAMAR,TNA; %,mes,2026-09-30 00:00:00,2026-09-30,6,TNA; %,Tasa de interés (TAMAR),True,Cuadros de resultados,24.94,24.70559012141216,3.159672778486658,29.7698500605879,16.2,28.536,27.32616888959777,22.925,20.84156365740741,42.0
2026-03,TASA_TAMAR,TNA; %,anio,2026,2026-12-31,9,TNA; %; dic-26,Tasa de interés (TAMAR),True,Cuadros de resultados,23.4,23.07286693340342,4.068835788752358,30.0,12.7,27.95,25.71272391123779,21.075,17.05,42.0
2026-03,TASA_TAMAR,TNA; %,prox_12m,próx. 12 meses,2027-03-31,12,TNA; %; mar-27,Tasa de interés (TAMAR),True,Cuadros de resultados,22.0,21.3075075229206,4.257950193746891,29.0,10.7,26.76,24.0,19.0,16.48,39.0
2026-03,TASA_TAMAR,TNA; %,anio,2027,2027-12-31,21,TNA; %; dic-27,Tasa de interés (TAMAR),True,Cuadros de resultados,17.9,18.36167243959375,5.045830656745681,29.6,6.2,25.0,22.0,15.0,11.90277490822777,39.0
2026-03,TC_NOMINAL,$/USD,mes,2026-04-30 00:00:00,2026-04-30,1,$/USD,Tipo de cambio nominal,True,Cuadros de resultados,1420.0,1424.951780693922,24.87094547611895,1514.1,1389.17,1454.63463727536,1431.402504110066,1410.0,1402.5075,45.0
2026-03,TC_NOMINAL,$/USD,mes,2026-05-31 00:00:00,2026-05-31,2,$/USD,Tipo de cambio nominal,True,Cuadros de resultados,1449.176973632419,1452.517044213564,34.31222211874246,1551.114164,1390.83,1493.78,1463.389152246603,1430.168677345599,1417.96,45.0
2026-03,TC_NOMINAL,$/USD,mes,2026-06-30 00:00:00,2026-06-30,3,$/USD,Tipo de cambio nominal,True,Cuadros de resultados,1481.0,1480.075003237431,41.32959070765098,1580.0,1395.15,1537.301573318124,1500.0,1447.0,1438.00553258,45.0
2026-03,TC_NOMINAL,$/USD,mes,2026-07-31 00:00:00,2026-07-31,4,$/USD,Tipo de cambio nominal,True,Cuadros de resultados,1503.511615771739,1510.592415862031,51.8016568824939,1664.895992312608,1418.0,1571.057975984562,1534.52,1476.0,1453.402671572514,45.0
2026-03,TC_NOMINAL,$/USD,mes,2026-08-31 00:00:00,2026-08-31,5,$/USD,Tipo de cambio nominal,True,Cuadros de resultados,1533.0,1547.559273125637,62.92362546261655,1764.090152332587,1424.0,1631.867869216673,1575.0,1511.27752855508,1483.162015037325,45.0
2026-03,TC_NOMINAL,$/USD,mes,2026-09-30 00:00:00,2026-09-30,6,$/USD,Tipo de cambio nominal,True,Cuadros de resultados,1571.728629697284,1584.268570364333,69.58697635139728,1805.442332193515,1428.0,1669.449226601007,1615.93,1542.19,1517.92,45.0
2026-03,TC_NOMINAL,$/USD,anio,2026,2026-12-31,9,$/USD; dic-26,Tipo de cambio nominal,True,Cuadros de resultados,1700.0,1700.094864090074,103.3069995854829,2052.653410512913,1440.0,1811.597767438697,1750.0,1633.9,1598.2,45.0
2026-03,TC_NOMINAL,$/USD,prox_12m,próx. 12 meses,2027-03-31,12,$/USD; mar-27,Tipo de cambio nominal,True,Cuadros de resultados,1780.0,1775.008800377156,122.2262237331099,2111.641219165777,1449.0,1921.38,1818.707130855889,1692.0,1646.543905459543,41.0
2026-03,TC_NOMINAL,$/USD,anio,2027,2027-12-31,21,$/USD; dic-27,Tipo de cambio nominal,True,Cuadros de resultados,1997.0,1997.234967786693,188.272263162987,2446.98,1472.0,2194.439236821996,2132.533368643389,1889.3904505,1785.476444043964,42.0
2026-04,DESOCUPACION,% de la PEA,trim,Trim. I-26,2026-03-31,-1,% de la PEA,Desocupación abierta,True,Cuadros de resultados,7.65,7.767581238112575,0.4662152393489757,8.94,6.5,8.4,7.9,7.5,7.439136049282429,35.0
2026-04,DESOCUPACION,% de la PEA,trim,Trim. II-26,2026-06-30,2,% de la PEA,Desocupación abierta,True,Cuadros de resultados,7.6,7.620760435796133,0.4597716292872648,8.64,6.4,8.2,7.936128553005156,7.3,7.2,34.0
2026-04,DESOCUPACION,% de la PEA,trim,Trim. III-26,2026-09-30,5,% de la PEA,Desocupación abierta,True,Cuadros de resultados,7.282619449509969,7.330918440773993,0.520691674241938,8.6,6.2,7.888,7.675000000000001,6.992786051832454,6.8,34.0
2026-04,DESOCUPACION,% de la PEA,anio,2026,2026-12-31,8,% de la PEA; Trim. IV-26,Desocupación abierta,True,Cuadros de resultados,7.4,7.462784623682192,0.5833117869897121,9.0,6.0,7.93697906159956,7.75,7.2,7.0,35.0
2026-04,DESOCUPACION,% de la PEA,anio,2027,2027-12-31,20,% de la PEA; Trim. IV-27,Desocupación abierta,True,Cuadros de resultados,7.35,7.365914833783394,0.9217643615881785,10.0,5.9,8.166598570746508,7.871348024211215,6.725,6.5,34.0
2026-04,EXPORTACIONES,millones de USD,mes,2026-04-30 00:00:00,2026-04-30,0,millones de USD,Exportaciones,True,Cuadros de resultados,8343.0,8338.585035526483,682.5892384359445,10243.0,6874.2,9184.677750112938,8750.0,8007.556965268855,7520.0,37.0
2026-04,EXPORTACIONES,millones de USD,mes,2026-05-31 00:00:00,2026-05-31,1,millones de USD,Exportaciones,True,Cuadros de resultados,8705.0,8763.055830353074,717.6495757126168,11209.0,7307.9,9467.706748939661,9130.573107253329,8346.677041881245,7886.013676859091,37.0
2026-04,EXPORTACIONES,millones de USD,mes,2026-06-30 00:00:00,2026-06-30,2,millones de USD,Exportaciones,True,Cuadros de resultados,8500.0,8551.021904502859,634.7831775897135,10532.0,7493.3,9162.327283950128,8807.923864431374,8100.0,7825.588135989031,37.0
2026-04,EXPORTACIONES,millones de USD,mes,2026-07-31 00:00:00,2026-07-31,3,millones de USD,Exportaciones,True,Cuadros de resultados,8501.600759037026,8599.930840244873,588.7563290882053,10351.0,7617.116762685478,9205.374568890213,8912.499716370834,8203.642117662648,7930.0,37.0
2026-04,EXPORTACIONES,millones de USD,mes,2026-08-31 00:00:00,2026-08-31,4,millones de USD,Exportaciones,True,Cuadros de resultados,8480.860463052773,8536.480616571129,633.909420434703,10266.0,7500.0,9140.061648389326,8903.39426533055,8121.76130865505,7769.54,37.0
2026-04,EXPORTACIONES,millones de USD,mes,2026-09-30 00:00:00,2026-09-30,5,millones de USD,Exportaciones,True,Cuadros de resultados,8184.83,8369.567903787956,701.6808223902026,10615.8881347724,7200.0,9238.42133063802,8645.0,7889.421354051399,7629.2,37.0
2026-04,EXPORTACIONES,millones de USD,mes,2026-10-31 00:00:00,2026-10-31,6,millones de USD,Exportaciones,True,Cuadros de resultados,8200.0,8312.242400667741,663.12458464705,10840.35972593506,7200.0,8987.465545526731,8488.0,7984.0,7649.37569142366,37.0
2026-04,EXPORTACIONES,millones de USD,anio,2026,2026-12-31,8,millones de USD,Exportaciones,True,Cuadros de resultados,96056.0,97413.90138646332,4670.392569710979,112857.8562633464,91630.2,101292.7264604292,99808.78653023293,94491.5,93252.49953082965,39.0
2026-04,EXPORTACIONES,millones de USD,anio,2027,2027-12-31,20,millones de USD,Exportaciones,True,Cuadros de resultados,100808.64,101806.2762360107,5901.000045428735,117406.1449877891,89510.0,110314.7542154702,104808.764839055,98164.315669468,95816.60399594432,35.0
2026-04,IMPORTACIONES,millones de USD,mes,2026-04-30 00:00:00,2026-04-30,0,millones de USD,Importaciones,True,Cuadros de resultados,6515.374743171907,6567.463645132237,376.0677943719729,8219.0,6000.0,6918.695798609318,6661.95,6385.02,6222.137614282076,37.0
2026-04,IMPORTACIONES,millones de USD,mes,2026-05-31 00:00:00,2026-05-31,1,millones de USD,Importaciones,True,Cuadros de resultados,6895.523320687345,6933.650598585469,482.106059290906,8928.0,6234.9522612827,7353.913768292506,7080.208476725928,6621.0,6507.825404767443,37.0
2026-04,IMPORTACIONES,millones de USD,mes,2026-06-30 00:00:00,2026-06-30,2,millones de USD,Importaciones,True,Cuadros de resultados,6883.546083241058,6972.772938740522,458.9857161330231,8844.0,6500.0,7429.569326848276,7160.0,6701.0,6518.66,37.0
2026-04,IMPORTACIONES,millones de USD,mes,2026-07-31 00:00:00,2026-07-31,3,millones de USD,Importaciones,True,Cuadros de resultados,7191.435056390203,7301.947638420071,434.3513541876429,8917.0,6491.13346186,7704.29860823042,7539.0,7000.0,6912.6,37.0
2026-04,IMPORTACIONES,millones de USD,mes,2026-08-31 00:00:00,2026-08-31,4,millones de USD,Importaciones,True,Cuadros de resultados,7117.639604625998,7174.87332537517,482.0376834844864,8770.0,6341.13346186,7619.953745255245,7310.465989362396,7000.0,6598.2,37.0
2026-04,IMPORTACIONES,millones de USD,mes,2026-09-30 00:00:00,2026-09-30,5,millones de USD,Importaciones,True,Cuadros de resultados,7214.728657418766,7318.05960639558,498.076758650544,8553.938094788864,6241.13346186,7921.569109166655,7571.618369917268,7004.34,6854.573088543764,37.0
2026-04,IMPORTACIONES,millones de USD,mes,2026-10-31 00:00:00,2026-10-31,6,millones de USD,Importaciones,True,Cuadros de resultados,7257.0,7281.578593760871,497.5536553222949,8323.0,6141.13346186,7928.073748344945,7500.0,7014.45,6657.099765955646,37.0
2026-04,IMPORTACIONES,millones de USD,anio,2026,2026-12-31,8,millones de USD,Importaciones,True,Cuadros de resultados,79550.0,79820.8743289102,3479.057366162489,92219.93362638984,74145.0,83261.92895871846,80844.61554338489,77789.3520891205,76310.4,39.0
2026-04,IMPORTACIONES,millones de USD,anio,2027,2027-12-31,20,millones de USD,Importaciones,True,Cuadros de resultados,84770.0768,84512.73576497383,5165.66582474391,97083.0317826841,72350.0,90007.8206062158,86561.26135933137,83021.875,77300.0,35.0
2026-04,IPC_NG_NAC,var. % mensual,mes,2026-04-30 00:00:00,2026-04-30,0,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,2.6,2.635915686224175,0.1933541276142057,3.220357072140567,2.0,2.86,2.7,2.5,2.452,45.0
2026-04,IPC_NG_NAC,var. % mensual,mes,2026-05-31 00:00:00,2026-05-31,1,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,2.3,2.286744314171612,0.3945084435212656,4.261496488732086,1.5,2.532641738593866,2.4,2.1,1.932945170799983,45.0
2026-04,IPC_NG_NAC,var. % mensual,mes,2026-06-30 00:00:00,2026-06-30,2,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,2.1,2.073240721204847,0.3116565647576433,2.855887034311144,1.0,2.372,2.220660403931451,1.97,1.732,45.0
2026-04,IPC_NG_NAC,var. % mensual,mes,2026-07-31 00:00:00,2026-07-31,3,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,2.0,2.054743329977732,0.3996493780329925,3.5,0.8,2.452,2.23,1.8,1.7,45.0
2026-04,IPC_NG_NAC,var. % mensual,mes,2026-08-31 00:00:00,2026-08-31,4,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,1.8,1.895027684442602,0.3588603246821472,2.8,0.7000000000000001,2.36,2.1,1.7,1.54,45.0
2026-04,IPC_NG_NAC,var. % mensual,mes,2026-09-30 00:00:00,2026-09-30,5,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,1.87,1.881652139799723,0.3669890534114983,2.6,0.6,2.322,2.03813025139004,1.7,1.5,45.0
2026-04,IPC_NG_NAC,var. % mensual,mes,2026-10-31 00:00:00,2026-10-31,6,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,1.8,1.774713683877645,0.3457410199064005,2.4,0.6,2.206,1.989568231212052,1.6,1.44,45.0
2026-04,IPC_NG_NAC,var. % i.a.,anio,2026,2026-12-31,8,var. % i.a.; dic-26,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,30.5,30.87389134078005,3.258278527528184,40.77669140272859,19.0,34.88332336840129,32.49357875071676,29.36400846455902,28.168,45.0
2026-04,IPC_NG_NAC,var. % i.a.,prox_12m,próx. 12 meses,2027-04-30,12,var. % i.a.; abr-27,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,24.15,24.11784834817918,4.185301558724783,34.55683995747121,9.15,28.214,26.525,22.455,21.11,42.0
2026-04,IPC_NG_NAC,var. % i.a.,anio,2027,2027-12-31,20,var. % i.a.; dic-27,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,19.91555010396011,19.79333603305908,4.472208104337298,26.9,4.8,24.84,22.35,18.05,15.718,43.0
2026-04,IPC_NG_NAC,var. % i.a.,prox_24m,próx. 24 meses,2028-04-30,24,var. % i.a.; abr-28,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,17.41,17.11976997932534,4.14586381264792,24.0,3.1,21.04,20.0,15.23,12.408,37.0
2026-04,IPC_NG_NAC,var. % i.a.,anio,2028,2028-12-31,32,var. % i.a.; dic-28,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,13.34071201004823,12.7948750098069,4.082739842003321,20.0,2.4,18.0,15.03504442058327,10.57365283835305,7.751672731833902,34.0
2026-04,IPC_NUCLEO_NAC,var. % mensual,mes,2026-04-30 00:00:00,2026-04-30,0,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,2.572115384615384,2.556038673140553,0.3063856954068135,3.47164754534206,1.96,2.84,2.8,2.32,2.184,37.0
2026-04,IPC_NUCLEO_NAC,var. % mensual,mes,2026-05-31 00:00:00,2026-05-31,1,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,2.3,2.32431181475465,0.3208849723134106,3.0,1.7,2.724,2.518961891617131,2.18,1.896237932828313,37.0
2026-04,IPC_NUCLEO_NAC,var. % mensual,mes,2026-06-30 00:00:00,2026-06-30,2,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,2.15,2.132727129930179,0.3239518397837748,2.8,1.51,2.6,2.3,1.987760003120312,1.7,37.0
2026-04,IPC_NUCLEO_NAC,var. % mensual,mes,2026-07-31 00:00:00,2026-07-31,3,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,2.0,2.076893691273476,0.4227258728328649,3.675000000000001,1.28,2.5,2.279355894589478,1.88250229003593,1.7,37.0
2026-04,IPC_NUCLEO_NAC,var. % mensual,mes,2026-08-31 00:00:00,2026-08-31,4,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,1.9,1.956495624126171,0.3438939736386882,2.94,1.4,2.399757365400076,2.101671875,1.7,1.6,37.0
2026-04,IPC_NUCLEO_NAC,var. % mensual,mes,2026-09-30 00:00:00,2026-09-30,5,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,1.85,1.866648694429669,0.2967531945142464,2.7,1.2,2.244,2.0,1.632420782765087,1.56,37.0
2026-04,IPC_NUCLEO_NAC,var. % mensual,mes,2026-10-31 00:00:00,2026-10-31,6,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,1.71,1.782529656789431,0.2845797761241662,2.6,1.0,2.144,1.916182771611355,1.606797367064128,1.5,37.0
2026-04,IPC_NUCLEO_NAC,var. % i.a.,anio,2026,2026-12-31,8,var. % i.a.; dic-26,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,30.27471821402565,30.74557776339549,2.844436951958061,38.7,26.0,34.42986438001117,32.1,29.05,27.3705353814049,37.0
2026-04,IPC_NUCLEO_NAC,var. % i.a.,prox_12m,próx. 12 meses,2027-04-30,12,var. % i.a.; abr-27,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,24.26203781121477,24.29873134822914,3.544919403683334,33.1,14.7,28.47168418396057,25.635,22.72740191494101,20.425,34.0
2026-04,IPC_NUCLEO_NAC,var. % i.a.,anio,2027,2027-12-31,20,var. % i.a.; dic-27,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,19.33084243639756,19.05945285543137,4.584509809732111,27.4,3.6,23.88468738898807,22.55,17.6,12.96662072254998,36.0
2026-04,IPC_NUCLEO_NAC,var. % i.a.,prox_24m,próx. 24 meses,2028-04-30,24,var. % i.a.; abr-28,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,17.08914171613696,16.82938100036426,4.66113063870578,24.0,2.1,20.97,19.93445526442802,15.0025,9.745958638116253,32.0
2026-04,IPC_NUCLEO_NAC,var. % i.a.,anio,2028,2028-12-31,32,var. % i.a.; dic-28,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,12.864489487,12.64748023646783,4.273202025920471,21.9,1.8,18.0,14.28693255274775,10.89698449827734,7.504958247289952,30.0
2026-04,PIB,var. % trim. s.e.,trim,Trim. I-26,2026-03-31,-1,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,0.2600920132658573,0.2856914936391654,0.473322620216655,1.29,-0.8411530851421878,1.0,0.50041325,0.0075,-0.2,38.0
2026-04,PIB,var. % trim. s.e.,trim,Trim. II-26,2026-06-30,2,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,1.04,1.062748731968845,0.6454254473601434,2.792173544141519,-0.3,1.838,1.479682383545723,0.8,0.273,38.0
2026-04,PIB,var. % trim. s.e.,trim,Trim. III-26,2026-09-30,5,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,0.9200556856872821,0.8972249523049606,0.4839340663714766,1.777053734930933,-0.7,1.406783782280008,1.277800569238635,0.7,0.349,38.0
2026-04,PIB,var. % prom. anual,anio,2026,2026-12-31,8,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,2.8,2.695080163825909,0.8006670423232647,4.0,0.7,3.69,3.2525,2.25,1.477721795899285,42.0
2026-04,PIB,var. % prom. anual,anio,2027,2027-12-31,20,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,3.1,3.071590651750474,0.7541778884634232,4.65537780937233,1.1,3.856492833241614,3.505,2.65,2.0,39.0
2026-04,PIB,var. % prom. anual,anio,2028,2028-12-31,32,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,3.0,3.102854494592226,0.6617963487555532,5.0,1.6,3.66,3.486675633382452,2.795293816371851,2.42,33.0
2026-04,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2026,2026-12-31,8,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,15900.0,15646.10522455944,2434.530548298173,21056.0,9000.0,18626.44042528224,17011.58953639502,15000.0,11953.6,39.0
2026-04,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2027,2027-12-31,20,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,20000.0,18904.80540780263,3648.262150949627,23700.0,5000.0,22307.206,20922.8714745481,17254.93340691536,15425.0,35.0
2026-04,TASA_TAMAR,TNA; %,mes,2026-05-31 00:00:00,2026-05-31,1,TNA; %,Tasa de interés (TAMAR),True,Cuadros de resultados,23.1,23.0812035107664,1.070406827386828,26.4,21.0,24.0,23.63,22.359375,21.79777162844175,41.0
2026-04,TASA_TAMAR,TNA; %,mes,2026-06-30 00:00:00,2026-06-30,2,TNA; %,Tasa de interés (TAMAR),True,Cuadros de resultados,22.94945980696171,22.8105751652487,1.390274547889816,25.9,20.0,25.0,23.34833320879472,22.0,20.8,41.0
2026-04,TASA_TAMAR,TNA; %,mes,2026-07-31 00:00:00,2026-07-31,3,TNA; %,Tasa de interés (TAMAR),True,Cuadros de resultados,22.79557291666667,22.88682351686229,2.010663846726522,28.51586200644931,19.28,25.4,24.1,21.8,20.4,41.0
2026-04,TASA_TAMAR,TNA; %,mes,2026-08-31 00:00:00,2026-08-31,4,TNA; %,Tasa de interés (TAMAR),True,Cuadros de resultados,22.55083308425612,22.89291460207615,2.646412090487951,28.72311223847257,17.5625353699767,26.2,24.7,21.0,19.8041249384332,41.0
2026-04,TASA_TAMAR,TNA; %,mes,2026-09-30 00:00:00,2026-09-30,5,TNA; %,Tasa de interés (TAMAR),True,Cuadros de resultados,22.3,22.86015551926113,2.700301341873436,28.6,16.50372630536042,26.5,24.5,21.0,19.8,41.0
2026-04,TASA_TAMAR,TNA; %,mes,2026-10-31 00:00:00,2026-10-31,6,TNA; %,Tasa de interés (TAMAR),True,Cuadros de resultados,22.3,22.59367071140196,3.059722355978481,29.12,15.44491724074413,26.61235997532533,24.1,20.96746100545139,19.06756076388889,41.0
2026-04,TASA_TAMAR,TNA; %,anio,2026,2026-12-31,8,TNA; %; dic-26,Tasa de interés (TAMAR),True,Cuadros de resultados,22.0,22.12359937628058,3.462074687967348,31.09,14.38610817612787,26.62715798080019,24.0,20.0,19.06756076388889,41.0
2026-04,TASA_TAMAR,TNA; %,prox_12m,próx. 12 meses,2027-04-30,12,TNA; %; abr-27,Tasa de interés (TAMAR),True,Cuadros de resultados,20.7,20.17151395384028,3.754093903123376,27.85,7.8,24.0,22.075,18.0275,16.35178663625793,38.0
2026-04,TASA_TAMAR,TNA; %,anio,2027,2027-12-31,20,TNA; %; dic-27,Tasa de interés (TAMAR),True,Cuadros de resultados,17.9,17.86477752498965,4.720646037669819,27.5,6.0,23.82330333109774,22.0,14.47,12.46,37.0
2026-04,TC_NOMINAL,$/USD,mes,2026-05-31 00:00:00,2026-05-31,1,$/USD,Tipo de cambio nominal,True,Cuadros de resultados,1410.0,1416.863500134916,29.51983064472571,1551.114164,1373.0,1437.944298648105,1425.0,1401.72,1389.4,45.0
2026-04,TC_NOMINAL,$/USD,mes,2026-06-30 00:00:00,2026-06-30,2,$/USD,Tipo de cambio nominal,True,Cuadros de resultados,1437.0,1441.295650977456,34.3013807971994,1542.582429,1379.33,1483.342420640874,1459.0,1422.533883441686,1400.8,45.0
2026-04,TC_NOMINAL,$/USD,mes,2026-07-31 00:00:00,2026-07-31,3,$/USD,Tipo de cambio nominal,True,Cuadros de resultados,1460.0,1468.518375575328,43.25914833160859,1572.513734,1386.0,1528.637283489229,1493.546379994777,1442.0,1418.32,45.0
2026-04,TC_NOMINAL,$/USD,mes,2026-08-31 00:00:00,2026-08-31,4,$/USD,Tipo de cambio nominal,True,Cuadros de resultados,1500.0,1507.713163790162,53.8946299660545,1627.375896782112,1392.0,1593.6,1534.43,1475.0,1454.695345450354,45.0
2026-04,TC_NOMINAL,$/USD,mes,2026-09-30 00:00:00,2026-09-30,5,$/USD,Tipo de cambio nominal,True,Cuadros de resultados,1533.0,1546.886483291177,60.69883620312645,1708.30283798855,1397.0,1616.18712460698,1585.0,1510.41,1492.113708265499,45.0
